"congress","chamber","icpsr","state_icpsr","district_code","state_abbrev","party_code","occupancy","last_means","bioname","bioguide_id","born","died","nominate_dim1","nominate_dim2","nominate_log_likelihood","nominate_geo_mean_probability","nominate_number_of_votes","nominate_number_of_errors","conditional","nokken_poole_dim1","nokken_poole_dim2"
112,"House",20522,47,10,"NC",200,0,1,"McHENRY, Patrick T.","xM001156",1975,,0.581,0.111,-156.19889,0.89364,1389,58,,0.606,0.016
112,"House",20737,47,11,"NC",100,0,1,"SHULER, Heath","xS001171",1971,,-0.07,0.224,-624.4027,0.613,1274,324,,-0.06,0.069
112,"House",20938,47,8,"NC",100,0,1,"KISSELL, Larry","xK000369",1951,,-0.182,0.375,-599.6391,0.655,1419,289,,-0.143,0.256
112,"House",21159,47,2,"NC",200,0,1,"ELLMERS, Renee","xE000291",1964,,0.406,0.338,-144.17439,0.903,1406,62,,0.456,0.383
112,"House",29383,47,12,"NC",100,0,1,"WATT, Melvin L.","xW000207",1945,,-0.526,-0.155,-208.28909,0.861,1390,75,,-0.46,-0.089
112,"House",29546,47,3,"NC",200,0,1,"JONES, Walter Beaman, Jr.","xJ000255",1943,,0.24,-0.342,-1136.92517,0.4416,1391,497,,0.144,-0.372
112,"House",29549,47,9,"NC",200,0,1,"MYRICK, Sue","xM001134",1941,,0.56,0.027,-170.32693,0.879,1316,72,,0.518,0.166
112,"House",29746,47,7,"NC",100,0,1,"McINTYRE, Mike","xM000485",1956,,-0.148,0.56,-686.80963,0.606,1370,320,,-0.13,0.366
112,"House",21160,36,1,"ND",200,0,1,"BERG, Rick","xB001272",1959,,0.328,0.427,-175.89691,0.882,1398,77,,0.333,0.306
112,"House",15029,24,9,"OH",100,0,1,"KAPTUR, Marcia Carolyn (Marcy)","xK000009",1946,,-0.35,0.11,-267.62138,0.8229,1373,113,,-0.401,0.15
112,"House",20130,24,12,"OH",200,0,1,"TIBERI, Patrick (Pat)","xT000462",1962,,0.386,-0.026,-259.57191,0.83261,1417,127,,0.32,0.028
112,"House",20342,24,3,"OH",200,0,1,"TURNER, Michael R.","xT000463",1960,,0.266,0.184,-236.14945,0.84728,1425,98,,0.254,0.171
112,"House",20343,24,17,"OH",100,0,1,"RYAN, Timothy J.","xR000577",1973,,-0.404,0.213,-288.07748,0.81533,1411,154,,-0.438,0.265
112,"House",20540,24,2,"OH",200,0,1,"SCHMIDT, Jean","xS001164",1951,,0.467,-0.1,-237.32072,0.843,1385,89,,0.467,-0.149
112,"House",20738,24,4,"OH",200,0,1,"JORDAN, Jim","xJ000289",1964,,0.707,-0.204,-141.09878,0.90432,1403,53,,0.731,-0.121
112,"House",20740,24,13,"OH",100,0,1,"SUTTON, Betty","xS001174",1963,,-0.44,0.165,-220.09753,0.853,1387,105,,-0.428,0.14
112,"House",20755,24,5,"OH",200,0,1,"LATTA, Robert E.","xL000566",1956,,0.519,0.252,-137.88363,0.90826,1433,51,,0.508,0.365
112,"House",20940,24,7,"OH",200,0,1,"AUSTRIA, Steve","xA000365",1958,,0.367,0.305,-146.36115,0.899,1380,60,,0.326,0.454
112,"House",20941,24,11,"OH",100,0,1,"FUDGE, Marcia L.","xF000455",1952,,-0.584,0.127,-194.16897,0.87161,1413,73,,-0.609,0.06
112,"House",21162,24,6,"OH",200,0,1,"JOHNSON, Bill","xJ000292",1954,,0.426,0.263,-236.03949,0.84794,1431,102,,0.463,0.155
112,"House",21163,24,15,"OH",200,0,1,"STIVERS, Steve","xS001187",1965,,0.299,0.264,-214.29243,0.84372,1261,97,,0.271,0.162
112,"House",21164,24,16,"OH",200,0,1,"RENACCI, Jim","xR000586",1958,,0.384,0.136,-294.14589,0.81349,1425,129,,0.395,0.012
112,"House",21165,24,18,"OH",200,0,1,"GIBBS, Bob","xG000563",1954,,0.458,0.286,-161.33718,0.89338,1431,70,,0.429,0.305
112,"House",29137,24,8,"OH",200,0,1,"BOEHNER, John Andrew","xB000589",1949,,0.513,0.04,,,,,,0.052,0.912
112,"House",29550,24,1,"OH",200,0,1,"CHABOT, Steve","xC000266",1953,,0.584,-0.256,-179.88787,0.88195,1432,64,,0.622,-0.158
112,"House",29553,24,14,"OH",200,0,1,"LaTOURETTE, Steven C.","xL000553",1954,2016,0.211,-0.063,-316.31448,0.795,1382,116,,0.179,0.073
112,"House",29748,24,10,"OH",100,0,1,"KUCINICH, Dennis","xK000336",1946,,-0.582,0.024,-333.82678,0.782,1357,130,,-0.79,-0.071
112,"House",20131,53,1,"OK",200,0,1,"SULLIVAN, John","xS001155",1965,,0.513,0.173,-170.21479,0.879,1320,79,,0.471,0.125
112,"House",20344,53,4,"OK",200,0,1,"COLE, Tom","xC001053",1949,,0.335,0.364,-186.36474,0.877,1420,79,,0.289,0.401
112,"House",20523,53,2,"OK",100,0,1,"BOREN, Daniel David","xB001254",1973,,-0.112,0.994,-367.20212,0.764,1363,161,,-0.071,0.887
112,"House",21166,53,5,"OK",200,0,1,"LANKFORD, James","xL000575",1968,,0.57,0.165,-160.3983,0.89368,1427,68,,0.535,0.154
112,"House",29393,53,3,"OK",200,0,1,"LUCAS, Frank D.","xL000491",1960,,0.363,0.409,-151.68615,0.89835,1415,56,,0.295,0.58
112,"House",15410,72,4,"OR",100,0,1,"DeFAZIO, Peter Anthony","xD000191",1947,,-0.429,0.015,-510.06544,0.6952,1403,208,,-0.277,-0.202
112,"House",20944,72,5,"OR",100,0,1,"SCHRADER, Kurt","xS001180",1951,,-0.192,0.054,-600.9878,0.64755,1383,273,,-0.174,-0.021
112,"House",21198,72,1,"OR",100,2,2,"BONAMICI, Suzanne","xB001278",1954,,-0.397,-0.386,-52.30474,0.90736,538,22,,-0.389,-0.36
112,"House",29588,72,3,"OR",100,0,1,"BLUMENAUER, Earl","xB000574",1948,,-0.428,-0.659,-230.97915,0.84349,1357,89,,-0.39,-0.551
112,"House",29931,72,1,"OR",100,1,1,"WU, David","xW000793",1955,,-0.37,0.031,-151.21454,0.791,644,66,,-0.344,-0.24
112,"House",29932,72,2,"OR",200,0,1,"WALDEN, Greg","xW000791",1957,,0.338,-0.033,-256.3292,0.83537,1425,109,,0.366,-0.118
112,"House",20134,14,9,"PA",200,0,1,"SHUSTER, William (Bill)","xS001154",1961,,0.374,0.322,-171.98189,0.88494,1407,77,,0.316,0.369
112,"House",20135,14,19,"PA",200,0,1,"PLATTS, Todd","xP000585",1962,,0.252,-0.15,-334.14125,0.787,1394,144,,0.217,-0.041
112,"House",20345,14,6,"PA",200,0,1,"GERLACH, Jim","xG000549",1955,,0.221,-0.107,-355.083,0.779,1421,157,,0.209,-0.056
112,"House",20346,14,18,"PA",200,0,1,"MURPHY, Timothy","xM001151",1952,,0.258,0.198,-274.78477,0.82484,1427,116,,0.356,0.093
112,"House",20524,14,8,"PA",200,0,1,"FITZPATRICK, Michael G.","xF000451",1963,,0.202,-0.186,-502.77446,0.702,1423,241,,0.253,-0.376
112,"House",20525,14,13,"PA",100,0,1,"SCHWARTZ, Allyson Y.","xS001162",1948,,-0.343,-0.008,-194.17973,0.869,1381,74,,-0.342,-0.035
112,"House",20526,14,15,"PA",200,0,1,"DENT, Charles W.","xD000604",1960,,0.244,-0.085,-363.70595,0.7757,1432,159,,0.233,-0.107
112,"House",20743,14,4,"PA",100,0,1,"ALTMIRE, Jason","xA000362",1968,,-0.133,0.59,-590.23517,0.661,1424,283,,-0.164,0.624
112,"House",20946,14,5,"PA",200,0,1,"THOMPSON, Glenn","xT000467",1959,,0.307,0.377,-248.14901,0.84059,1429,89,,0.295,0.246
112,"House",20960,14,12,"PA",100,0,1,"CRITZ, Mark S.","xC001081",1962,,-0.326,0.945,-402.73264,0.754,1425,162,,-0.331,0.839
112,"House",21167,14,3,"PA",200,0,1,"KELLY, Mike","xK000376",1948,,0.318,0.495,-157.67572,0.89539,1427,60,,0.296,0.475
112,"House",21168,14,7,"PA",200,0,1,"MEEHAN, Patrick","xM001181",1955,,0.22,0.076,-314.71284,0.80071,1416,127,,0.202,0.069
112,"House",21170,14,10,"PA",200,0,1,"MARINO, Thomas A.","xM001179",1952,,0.352,0.481,-145.1027,0.89802,1349,62,,0.381,0.543
112,"House",21171,14,11,"PA",200,0,1,"BARLETTA, Lou","xB001269",1956,,0.277,0.386,-178.57207,0.88144,1415,64,,0.25,0.389
112,"House",29396,14,17,"PA",100,0,1,"HOLDEN, Thomas Timothy (Tim)","xH000712",1957,,-0.233,0.608,-440.36568,0.716,1316,202,,-0.315,0.8
112,"House",29559,14,2,"PA",100,0,1,"FATTAH, Chaka","xF000043",1956,,-0.472,-0.054,-237.67324,0.842,1386,86,,-0.409,-0.004
112,"House",29561,14,14,"PA",100,0,1,"DOYLE, Michael F.","xD000482",1953,,-0.329,0.123,-277.45339,0.81964,1395,127,,-0.462,0.058
112,"House",29752,14,16,"PA",200,0,1,"PITTS, Joseph R.","xP000373",1939,,0.538,0.012,-194.67808,0.871,1406,83,,0.496,0.027
112,"House",29777,14,1,"PA",100,0,1,"BRADY, Robert A.","xB001227",1945,,-0.484,0.224,-189.03598,0.87544,1421,91,,-0.534,0.262
112,"House",20136,5,2,"RI",100,0,1,"LANGEVIN, James","xL000559",1964,,-0.376,0.107,-190.45921,0.87398,1414,67,,-0.385,0.061
112,"House",21172,5,1,"RI",100,0,1,"CICILLINE, David N.","xC001084",1961,,-0.391,-0.29,-166.30397,0.88897,1413,63,,-0.397,-0.19
112,"House",20138,48,2,"SC",200,0,1,"WILSON, Addison Graves (Joe)","xW000795",1947,,0.547,0.093,-145.8829,0.90178,1411,53,,0.615,0.098
112,"House",21173,48,1,"SC",200,0,1,"SCOTT, Tim","xS001184",1965,,0.657,-0.013,-142.42282,0.90508,1428,58,,0.682,-0.006
112,"House",21174,48,3,"SC",200,0,1,"DUNCAN, Jeff","xD000615",1966,,0.738,-0.214,-146.90263,0.90211,1426,57,,0.738,-0.107
112,"House",21175,48,4,"SC",200,0,1,"GOWDY, Trey","xG000566",1964,,0.66,-0.009,-139.1416,0.90703,1426,48,,0.696,-0.094
112,"House",21176,48,5,"SC",200,0,1,"MULVANEY, Mick","xM001182",1967,,0.75,-0.592,-223.71615,0.8548,1426,109,,0.802,-0.506
112,"House",39301,48,6,"SC",100,0,1,"CLYBURN, James Enos","xC000537",1940,,-0.465,0.259,-242.06785,0.84049,1393,111,,-0.468,0.272
112,"House",21177,37,1,"SD",200,0,1,"NOEM, Kristi","xN000184",1971,,0.398,0.33,-178.24097,0.88133,1411,72,,0.362,0.301
112,"House",15019,54,5,"TN",100,0,1,"COOPER, James Hayes Shofner","xC000754",1954,,-0.161,-0.035,-654.71326,0.63122,1423,277,,-0.165,-0.037
112,"House",15455,54,2,"TN",200,0,1,"DUNCAN, John J., Jr.","xD000533",1947,,0.601,-0.467,-479.13609,0.71445,1425,186,,0.658,-0.753
112,"House",20351,54,7,"TN",200,0,1,"BLACKBURN, Marsha","xB001243",1952,,0.616,0.125,-162.57341,0.89197,1422,65,,0.642,0.356
112,"House",20748,54,9,"TN",100,0,1,"COHEN, Stephen","xC001068",1949,,-0.4,-0.356,-219.29248,0.85395,1389,81,,-0.401,-0.455
112,"House",20947,54,1,"TN",200,0,1,"ROE, David P. (Phil)","xR000582",1945,,0.494,-0.007,-182.28739,0.88032,1430,76,,0.476,0.102
112,"House",21178,54,3,"TN",200,0,1,"FLEISCHMANN, Chuck","xF000459",1962,,0.474,0.304,-144.83766,0.90251,1412,63,,0.488,0.345
112,"House",21179,54,4,"TN",200,0,1,"DESJARLAIS, Scott","xD000616",1964,,0.594,-0.118,-228.26119,0.85237,1429,104,,0.507,0.156
112,"House",21180,54,6,"TN",200,0,1,"BLACK, Diane","xB001273",1951,,0.581,0.215,-145.2982,0.90149,1401,60,,0.57,0.236
112,"House",21181,54,8,"TN",200,0,1,"FINCHER, Stephen Lee","xF000458",1973,,0.526,0.181,-184.60118,0.878,1419,86,,0.521,0.057
112,"House",14290,49,14,"TX",200,0,1,"PAUL, Ronald Ernest","xP000583",1935,,0.863,-0.505,-441.01564,0.628,949,192,,0.648,-0.762
112,"House",15085,49,6,"TX",200,0,1,"BARTON, Joe Linus","xB000213",1949,,0.528,0.047,-308.16833,0.79987,1380,111,,0.474,-0.11
112,"House",15445,49,21,"TX",200,0,1,"SMITH, Lamar Seeligson","xS000583",1947,,0.425,0.06,-158.48029,0.89433,1419,51,,0.396,0.462
112,"House",20139,49,7,"TX",200,0,1,"CULBERSON, John","xC001048",1956,,0.504,0.37,-154.14147,0.88907,1311,62,,0.529,0.395
112,"House",20352,49,5,"TX",200,0,1,"HENSARLING, Jeb","xH001036",1957,,0.703,0.039,-136.41718,0.90913,1432,56,,0.669,0.095
112,"House",20353,49,19,"TX",200,0,1,"NEUGEBAUER, Randy","xN000182",1949,,0.628,0.322,-136.75572,0.908,1420,59,,0.685,0.293
112,"House",20355,49,26,"TX",200,0,1,"BURGESS, Michael C.","xB001248",1950,,0.57,-0.226,-307.10697,0.80453,1412,131,,0.636,-0.378
112,"House",20356,49,31,"TX",200,0,1,"CARTER, John R.","xC001051",1941,,0.467,0.603,-167.99351,0.88783,1412,74,,0.389,0.688
112,"House",20527,49,1,"TX",200,0,1,"GOHMERT, Louie","xG000552",1953,,0.599,-0.262,-278.55099,0.80858,1311,109,,0.612,-0.321
112,"House",20528,49,2,"TX",200,0,1,"POE, Ted","xP000592",1948,,0.594,-0.035,-267.42847,0.82712,1409,121,,0.623,-0.203
112,"House",20529,49,9,"TX",100,0,1,"GREEN, Al","xG000553",1947,,-0.436,0.32,-316.98604,0.79968,1418,135,,-0.412,0.408
112,"House",20530,49,10,"TX",200,0,1,"McCAUL, Michael T.","xM001157",1962,,0.449,0.087,-176.52013,0.88287,1417,56,,0.44,0.217
112,"House",20531,49,11,"TX",200,0,1,"CONAWAY, K. Michael","xC001062",1948,,0.591,0.356,-141.12203,0.90628,1434,57,,0.661,0.613
112,"House",20532,49,24,"TX",200,0,1,"MARCHANT, Kenny","xM001158",1951,,0.601,0.167,-209.11895,0.85815,1367,83,,0.597,0.104
112,"House",20533,49,28,"TX",100,0,1,"CUELLAR, Henry","xC001063",1955,,-0.225,0.626,-507.44722,0.70075,1427,231,,-0.226,0.541
112,"House",20948,49,22,"TX",200,0,1,"OLSON, Pete","xO000168",1962,,0.54,0.312,-135.8828,0.90874,1420,53,,0.505,0.549
112,"House",21182,49,17,"TX",200,0,1,"FLORES, Bill","xF000461",1954,,0.605,0.334,-146.24351,0.90054,1396,62,,0.604,0.325
112,"House",21183,49,23,"TX",200,0,1,"CANSECO, Francisco (Quico)","xC001082",1949,,0.571,0.522,-144.84,0.903,1418,52,,0.562,0.418
112,"House",21184,49,27,"TX",200,0,1,"FARENTHOLD, Blake","xF000460",1961,,0.548,0.016,-206.10498,0.86534,1425,82,,0.529,0.118
112,"House",29143,49,3,"TX",200,0,1,"JOHNSON, Sam","xJ000174",1930,,0.609,0.28,-148.13296,0.8968,1360,55,,0.552,0.378
112,"House",29571,49,25,"TX",100,0,1,"DOGGETT, Lloyd Alton, II","xD000399",1946,,-0.402,-0.308,-249.32831,0.83665,1398,103,,-0.358,-0.243
112,"House",29572,49,13,"TX",200,0,1,"THORNBERRY, William McClellan (Mac)","xT000238",1958,,0.528,0.308,-149.4285,0.90098,1433,51,,0.553,0.664
112,"House",29573,49,18,"TX",100,0,1,"JACKSON LEE, Sheila","xJ000032",1950,,-0.458,0.134,-286.81517,0.80147,1296,117,,-0.489,0.319
112,"House",29759,49,32,"TX",200,0,1,"SESSIONS, Pete","xS000250",1955,,0.586,0.172,-135.56774,0.90821,1408,52,,0.619,0.218
112,"House",29760,49,8,"TX",200,0,1,"BRADY, Kevin Patrick","xB000755",1955,,0.518,0.218,-175.70857,0.88165,1395,75,,0.607,0.169
112,"House",29762,49,12,"TX",200,0,1,"GRANGER, Kay","xG000377",1943,,0.392,0.231,-193.38007,0.86924,1380,80,,0.341,0.586
112,"House",29763,49,15,"TX",100,0,1,"HINOJOSA, Rubén","xH000636",1940,,-0.34,0.235,-342.7228,0.769,1304,145,,-0.367,0.237
112,"House",29764,49,16,"TX",100,0,1,"REYES, Silvestre","xR000170",1944,,-0.321,0.304,-294.79203,0.802,1339,120,,-0.36,0.237
112,"House",29943,49,20,"TX",100,0,1,"GONZALEZ, Charles A.","xG000544",1945,,-0.347,0.262,-351.86954,0.774,1376,158,,-0.357,0.37
112,"House",39304,49,29,"TX",100,0,1,"GREEN, Raymond Eugene (Gene)","xG000410",1947,,-0.324,0.451,-629.4461,0.63726,1397,281,,-0.276,0.441
112,"House",39305,49,30,"TX",100,0,1,"JOHNSON, Eddie Bernice","xJ000126",1935,,-0.486,0.207,-256.77764,0.82931,1372,113,,-0.472,0.168
112,"House",94828,49,4,"TX",200,0,1,"HALL, Ralph Moody","xH000067",1923,,0.424,0.308,-198.7291,0.869,1410,89,,0.479,0.2
112,"House",20140,67,2,"UT",100,0,1,"MATHESON, James David (Jim)","xM001142",1960,,-0.115,0.546,-764.12574,0.586,1428,319,,-0.046,0.405
112,"House",20357,67,1,"UT",200,0,1,"BISHOP, Robert (Rob)","xB001250",1951,,0.531,0.111,-243.90604,0.8367,1368,94,,0.562,-0.035
112,"House",20949,67,3,"UT",200,0,1,"CHAFFETZ, Jason","xC001076",1967,,0.647,-0.278,-209.6872,0.8595,1385,90,,0.664,-0.318
112,"House",20750,6,1,"VT",100,0,1,"WELCH, Peter","xW000800",1947,,-0.407,-0.345,-248.38093,0.83807,1406,83,,-0.37,-0.247
112,"House",14869,40,10,"VA",200,0,1,"WOLF, Frank Rudolph","xW000672",1939,,0.284,-0.213,-354.54694,0.78,1425,147,,0.254,-0.042
112,"House",20143,40,4,"VA",200,0,1,"FORBES, J. Randy","xF000445",1952,,0.407,0.218,-212.22197,0.861,1421,75,,0.382,0.182
112,"House",20144,40,7,"VA",200,0,1,"CANTOR, Eric","xC001046",1963,,0.518,0.191,-148.34606,0.893,1315,56,,0.482,0.278
112,"House",20756,40,1,"VA",200,0,1,"WITTMAN, Robert J.","xW000804",1959,,0.423,-0.036,-262.44498,0.83027,1411,89,,0.355,0.006
112,"House",20952,40,11,"VA",100,0,1,"CONNOLLY, Gerald E. (Gerry)","xC001078",1950,,-0.307,-0.015,-292.05581,0.81492,1427,106,,-0.278,-0.06
112,"House",21185,40,2,"VA",200,0,1,"RIGELL, E. Scott","xR000589",1960,,0.405,-0.084,-295.20361,0.813,1429,112,,0.441,-0.195
112,"House",21186,40,5,"VA",200,0,1,"HURT, Robert","xH001060",1969,,0.568,0,-184.11733,0.878,1413,75,,0.569,-0.03
112,"House",21191,40,9,"VA",200,0,1,"GRIFFITH, H. Morgan","xG000568",1958,,0.544,-0.46,-327.78559,0.7927,1411,140,,0.512,-0.349
112,"House",29149,40,8,"VA",100,0,1,"MORAN, James P.","xM000933",1945,,-0.302,-0.203,-260.57577,0.831,1409,103,,-0.356,-0.2
112,"House",39307,40,3,"VA",100,0,1,"SCOTT, Robert C.","xS000185",1947,,-0.451,0.011,-242.66743,0.84311,1422,98,,-0.398,-0.045
112,"House",39308,40,6,"VA",200,0,1,"GOODLATTE, Robert William","xG000289",1952,,0.495,-0.004,-244.81559,0.84184,1422,100,,0.56,-0.216
112,"House",14413,73,6,"WA",100,0,1,"DICKS, Norman DeValois","xD000327",1940,,-0.312,0.11,-238.41441,0.841,1377,85,,-0.35,0.108
112,"House",15613,73,7,"WA",100,0,1,"McDERMOTT, James A.","xM000404",1936,,-0.666,-0.197,-182.0588,0.878,1404,79,,-0.626,-0.147
112,"House",20145,73,2,"WA",100,0,1,"LARSEN, Richard Ray (Rick)","xL000560",1965,,-0.364,0.194,-319.40572,0.79857,1420,151,,-0.316,0.107
112,"House",20535,73,5,"WA",200,0,1,"McMORRIS RODGERS, Cathy","xM001159",1969,,0.43,0.148,-164.58149,0.89005,1413,63,,0.457,0.128
112,"House",20536,73,8,"WA",200,0,1,"REICHERT, David G.","xR000578",1950,,0.223,-0.154,-409.46384,0.73804,1348,178,,0.222,-0.283
112,"House",21187,73,3,"WA",200,0,1,"HERRERA BEUTLER, Jaime","xH001056",1978,,0.381,-0.225,-318.60878,0.7994,1423,140,,0.395,-0.264
112,"House",29580,73,4,"WA",200,0,1,"HASTINGS, Richard Norman (Doc)","xH000329",1941,,0.416,0.411,-158.72363,0.889,1350,72,,0.362,0.644
112,"House",29768,73,9,"WA",100,0,1,"SMITH, Adam","xS000510",1965,,-0.283,-0.153,-320.1057,0.79324,1382,128,,-0.287,-0.016
112,"House",29937,73,1,"WA",100,1,1,"INSLEE, Jay Robert","xI000026",1951,,-0.33,-0.194,-207.12559,0.804,947,82,,-0.291,-0.189
112,"House",31101,73,1,"WA",100,2,2,"DelBENE, Suzan K.","xD000617",1962,,-0.278,-0.224,-3.27182,0.89331,29,0,,-0.304,0.013
112,"House",14448,56,3,"WV",100,0,1,"RAHALL, Nick Joe, II","xR000011",1949,,-0.306,0.45,-615.44702,0.648,1421,285,,-0.272,0.498
112,"House",20146,56,2,"WV",200,0,1,"CAPITO, Shelley Moore","xC001047",1953,,0.259,0.051,-178.6198,0.88227,1426,53,,0.251,0.213
112,"House",21188,56,1,"WV",200,0,1,"McKINLEY, David","xM001180",1947,,0.287,0.144,-271.72859,0.82606,1422,112,,0.254,0.18
112,"House",14657,25,5,"WI",200,0,1,"SENSENBRENNER, Frank James, Jr.","xS000244",1943,,0.646,-0.62,-251.34027,0.8382,1424,108,,0.689,-0.599
112,"House",14675,25,6,"WI",200,0,1,"PETRI, Thomas Evert","xP000265",1940,,0.379,-0.367,-375.91314,0.769,1429,163,,0.549,-0.624
112,"House",20537,25,4,"WI",100,0,1,"MOORE, Gwendolynne S. (Gwen)","xM001160",1951,,-0.53,-0.246,-179.21756,0.87455,1337,84,,-0.562,-0.094
112,"House",21189,25,7,"WI",200,0,1,"DUFFY, Sean","xD000614",1971,,0.503,-0.132,-243.89146,0.84157,1414,124,,0.49,-0.262
112,"House",21190,25,8,"WI",200,0,1,"RIBBLE, Reid","xR000587",1956,,0.603,-0.333,-255.06027,0.835,1412,115,,0.598,-0.321
112,"House",29769,25,3,"WI",100,0,1,"KIND, Ron","xK000188",1963,,-0.263,-0.091,-419.98898,0.74177,1406,183,,-0.239,-0.065
112,"House",29939,25,1,"WI",200,0,1,"RYAN, Paul D.","xR000570",1970,,0.556,-0.251,-198.06194,0.86755,1394,75,,0.547,-0.186
112,"House",29940,25,2,"WI",100,0,1,"BALDWIN, Tammy","xB001230",1962,,-0.53,-0.241,-166.96056,0.88682,1390,80,,-0.475,-0.312
112,"House",20953,68,1,"WY",200,0,1,"LUMMIS, Cynthia M.","xL000571",1954,,0.675,-0.357,-281.4463,0.817,1395,116,,0.623,-0.333
112,"Senate",49700,41,0,"AL",200,0,1,"SESSIONS, Jefferson Beauregard III (Jeff)","xS001141",1946,,0.549,0.13,-99.08009,0.78298,405,49,,0.525,0.043
112,"Senate",94659,41,0,"AL",200,0,1,"SHELBY, Richard C.","xS000320",1934,,0.433,0.541,-107.68127,0.76753,407,49,,0.468,0.423
112,"Senate",40300,81,0,"AK",200,0,1,"MURKOWSKI, Lisa","xM001153",1957,,0.208,-0.288,-155.30696,0.67356,393,69,,0.183,-0.386
112,"Senate",40900,81,0,"AK",100,0,1,"BEGICH, Mark","xB001265",1962,,-0.235,0.15,-88.4901,0.803,403,38,,-0.267,0.268
112,"Senate",15039,61,0,"AZ",200,0,1,"McCAIN, John Sidney, III","xM000303",1936,,0.381,-0.626,-95.54607,0.78123,387,42,,0.444,-0.659
112,"Senate",15429,61,0,"AZ",200,0,1,"KYL, Jon Llewellyn","xK000352",1942,,0.548,-0.455,-103.17696,0.776,406,44,,0.445,-0.512
112,"Senate",20101,42,0,"AR",200,0,1,"BOOZMAN, John","xB001236",1950,,0.402,0.245,-83.37018,0.8127,402,37,,0.408,0.233
112,"Senate",40301,42,0,"AR",100,0,1,"PRYOR, Mark","xP000590",1963,,-0.199,0.463,-87.54621,0.806,405,40,,-0.16,0.481
112,"Senate",15011,71,0,"CA",100,0,1,"BOXER, Barbara","xB000711",1940,,-0.45,-0.423,-55.04957,0.864,378,19,,-0.471,-0.502
112,"Senate",49300,71,0,"CA",100,0,1,"FEINSTEIN, Dianne","xF000062",1933,,-0.267,-0.181,-50.23068,0.88254,402,21,,-0.322,-0.126
112,"Senate",29906,62,0,"CO",100,0,1,"UDALL, Mark","xU000038",1950,,-0.353,0.049,-73.65591,0.833,403,35,,-0.244,-0.172
112,"Senate",40910,62,0,"CO",100,0,1,"BENNET, Michael F.","xB001267",1964,,-0.207,-0.122,-56.20106,0.87013,404,20,,-0.225,-0.199
112,"Senate",15704,1,0,"CT",100,0,1,"LIEBERMAN, Joseph I.","xL000304",1942,,-0.205,-0.312,-95.42711,0.786,396,44,,-0.153,-0.366
112,"Senate",41101,1,0,"CT",100,0,1,"BLUMENTHAL, Richard","xB001277",1946,,-0.422,-0.077,-43.76087,0.89563,397,17,,-0.372,-0.127
112,"Senate",15015,11,0,"DE",100,0,1,"CARPER, Thomas Richard","xC000174",1947,,-0.173,-0.218,-81.54435,0.81924,409,30,,-0.232,-0.382
112,"Senate",40916,11,0,"DE",100,0,1,"COONS, Christopher A.","xC001088",1963,,-0.247,-0.214,-45.60408,0.89449,409,16,,-0.31,-0.443
112,"Senate",14651,43,0,"FL",100,0,1,"NELSON, Clarence William (Bill)","xN000032",1942,,-0.193,0.341,-60.99843,0.86145,409,26,,-0.201,0.063
112,"Senate",41102,43,0,"FL",200,0,1,"RUBIO, Marco","xR000595",1971,,0.586,-0.312,-102.23775,0.76731,386,43,,0.549,-0.215
112,"Senate",29512,44,0,"GA",200,0,1,"CHAMBLISS, Saxby","xC000286",1943,,0.423,0.205,-91.02064,0.795,397,34,,0.449,0.09
112,"Senate",29909,44,0,"GA",200,0,1,"ISAKSON, Johnny","xI000055",1944,,0.403,-0.016,-92.79299,0.79433,403,37,,0.415,0.145
112,"Senate",4812,82,0,"HI",100,1,1,"INOUYE, Daniel Ken","xI000025",1924,2012,-0.319,0.062,-40.21371,0.895,363,16,,-0.326,0.066
112,"Senate",14400,82,0,"HI",100,0,1,"AKAKA, Daniel Kahikina","xA000069",1924,,-0.419,0.273,-38.4816,0.909,402,17,,-0.45,-0.008
112,"Senate",41112,82,0,"HI",100,2,5,"SCHATZ, Brian Emanuel","xS001194",1972,,-0.402,-0.127,-1.57391,0.92432,20,0,,-0.637,0.385
112,"Senate",29345,63,0,"ID",200,0,1,"CRAPO, Michael Dean","xC000880",1951,,0.509,0.28,-98.32085,0.78351,403,46,,0.591,0.361
112,"Senate",40902,63,0,"ID",200,0,1,"RISCH, James","xR000584",1943,,0.636,0.561,-80.95711,0.81719,401,40,,0.65,0.424
112,"Senate",15021,21,0,"IL",100,0,1,"DURBIN, Richard Joseph","xD000563",1944,,-0.362,-0.363,-42.5466,0.90051,406,16,,-0.453,-0.372
112,"Senate",20115,21,0,"IL",200,0,1,"KIRK, Mark Steven","xK000360",1959,,0.274,-0.647,-49.77374,0.76,181,18,,0.267,-0.666
112,"Senate",14506,22,0,"IN",200,0,1,"LUGAR, Richard Green","xL000504",1932,,0.304,-0.466,-130.13743,0.725,405,58,,0.286,-0.225
112,"Senate",14806,22,0,"IN",200,0,1,"COATS, Daniel Ray","xC000542",1943,,0.375,-0.227,-99.19009,0.785,409,40,,0.403,-0.266
112,"Senate",14226,31,0,"IA",200,0,1,"GRASSLEY, Charles Ernest","xG000386",1933,,0.342,-0.07,-137.59947,0.7149,410,68,,0.418,-0.048
112,"Senate",14230,31,0,"IA",100,0,1,"HARKIN, Thomas Richard (Tom)","xH000206",1939,,-0.351,-0.546,-59.50591,0.861,399,29,,-0.507,-0.171
